amps,cell,dur,expt,freqs,rep,spikes
40,7,25,tuning_curve,1414.21,13,25.9333333334553
40,7,25,tuning_curve,2000,13,-1.40000000004648
40,7,25,tuning_curve,2000,13,105.49999999995
40,7,25,tuning_curve,2000,13,140.233333333242
40,7,25,tuning_curve,2828.43,13,43.6666666665815
40,7,25,tuning_curve,2828.43,13,104.50000000003
40,7,25,tuning_curve,4000,13,-42.4666666666553
40,7,25,tuning_curve,4000,13,77.5999999999613
40,7,25,tuning_curve,8000,13,-6.86666666666724
40,7,25,tuning_curve,8000,13,85.4666666667185
40,7,25,tuning_curve,8000,13,121.500000000026
40,7,25,tuning_curve,11313.7,13,-26.8333333333999
40,7,25,tuning_curve,16000,13,66.4333333333502
40,7,25,tuning_curve,32000,13,138.633333333303
40,7,25,tuning_curve,45254.8,13,51.1666666666883
55,7,25,tuning_curve,-1,13,-10.2999999999724
55,7,25,tuning_curve,-1,13,126.200000000097
55,7,25,tuning_curve,1000,13,-21.4333333333911
55,7,25,tuning_curve,1000,13,37.5999999999408
55,7,25,tuning_curve,1000,13,86.2666666666314
55,7,25,tuning_curve,1414.21,13,-36.3333333332889
55,7,25,tuning_curve,1414.21,13,36.3000000000397
55,7,25,tuning_curve,2000,13,-5.36666666658903
55,7,25,tuning_curve,2000,13,125.833333333446
55,7,25,tuning_curve,2828.43,13,19.7000000000003
55,7,25,tuning_curve,2828.43,13,55.0000000000068
55,7,25,tuning_curve,2828.43,13,116.933333333293
55,7,25,tuning_curve,2828.43,13,138.466666666602
55,7,25,tuning_curve,4000,13,6.03333333327782
55,7,25,tuning_curve,4000,13,84.0999999999781
55,7,25,tuning_curve,5656.85,13,-23.86666666672
55,7,25,tuning_curve,5656.85,13,10.1666666666347
55,7,25,tuning_curve,8000,13,-36.0666666666702
55,7,25,tuning_curve,8000,13,14.6333333333359
55,7,25,tuning_curve,8000,13,100.733333333324
55,7,25,tuning_curve,11313.7,13,1.09999999989441
55,7,25,tuning_curve,11313.7,13,112.766666666573
55,7,25,tuning_curve,16000,13,-19.5000000000505
55,7,25,tuning_curve,16000,13,91.5333333331887
55,7,25,tuning_curve,32000,13,80.666666666616
55,7,25,tuning_curve,45254.8,13,59.2666666665878
55,7,25,tuning_curve,64000,13,-46.8333333333817
55,7,25,tuning_curve,64000,13,-3.40000000011287
70,7,25,tuning_curve,1414.21,13,-32.5666666666962
70,7,25,tuning_curve,1414.21,13,105.766666666625
70,7,25,tuning_curve,2000,13,15.7666666667069
70,7,25,tuning_curve,2828.43,13,-34.6333333333178
70,7,25,tuning_curve,2828.43,13,75.3666666665822
70,7,25,tuning_curve,4000,13,-47.6000000000454
70,7,25,tuning_curve,4000,13,116.733333333343
70,7,25,tuning_curve,5656.85,13,-15.8999999999878
70,7,25,tuning_curve,5656.85,13,85.9666666666499
70,7,25,tuning_curve,8000,13,85.5999999997721
70,7,25,tuning_curve,8000,13,139.999999999986
70,7,25,tuning_curve,11313.7,13,17.4666666665075
70,7,25,tuning_curve,16000,13,-46.6000000000122
70,7,25,tuning_curve,16000,13,104.200000000105
70,7,25,tuning_curve,22627.4,13,109.19999999993
70,7,25,tuning_curve,22627.4,13,145.533333333162
70,7,25,tuning_curve,32000,13,108.700000000056
70,7,25,tuning_curve,64000,13,37.6666666667234
40,7,25,tuning_curve,-1,14,2.29999999999109
40,7,25,tuning_curve,-1,14,26.6000000000304
40,7,25,tuning_curve,1000,14,56.8666666666786
40,7,25,tuning_curve,1414.21,14,148.933333333275
40,7,25,tuning_curve,2000,14,66.8000000000006
40,7,25,tuning_curve,2828.43,14,21.5333333334229
40,7,25,tuning_curve,2828.43,14,131.266666666647
40,7,25,tuning_curve,4000,14,-17.9666666666662
40,7,25,tuning_curve,4000,14,28.0000000001337
40,7,25,tuning_curve,5656.85,14,76.7666666666855
40,7,25,tuning_curve,8000,14,-41.2999999999784
40,7,25,tuning_curve,8000,14,70.3999999999496
40,7,25,tuning_curve,8000,14,107.799999999884
40,7,25,tuning_curve,8000,14,126.466666666488
40,7,25,tuning_curve,16000,14,-19.8333333334517
40,7,25,tuning_curve,16000,14,84.0666666665015
40,7,25,tuning_curve,32000,14,-26.6333333332796
40,7,25,tuning_curve,32000,14,102.633333333301
40,7,25,tuning_curve,45254.8,14,64.999999999884
40,7,25,tuning_curve,45254.8,14,77.7333333332422
40,7,25,tuning_curve,64000,14,29.5999999999594
40,7,25,tuning_curve,64000,14,142.53333333329
55,7,25,tuning_curve,-1,14,22.2999999999729
55,7,25,tuning_curve,-1,14,109.733333333111
55,7,25,tuning_curve,-1,14,130.333333333169
55,7,25,tuning_curve,1414.21,14,-35.1999999999748
55,7,25,tuning_curve,2000,14,146.699999999839
55,7,25,tuning_curve,2828.43,14,-48.9666666665585
55,7,25,tuning_curve,2828.43,14,138.133333333428
55,7,25,tuning_curve,4000,14,-22.4999999999227
55,7,25,tuning_curve,4000,14,42.7333333333308
55,7,25,tuning_curve,4000,14,130.199999999945
55,7,25,tuning_curve,5656.85,14,-8.73333333328219
55,7,25,tuning_curve,5656.85,14,27.0666666667125
55,7,25,tuning_curve,5656.85,14,64.7666666666851
55,7,25,tuning_curve,8000,14,-45.0333333334356
55,7,25,tuning_curve,8000,14,33.6666666665906
55,7,25,tuning_curve,8000,14,135.266666666553
55,7,25,tuning_curve,11313.7,14,-8.09999999989941
55,7,25,tuning_curve,11313.7,14,86.8333333334022
55,7,25,tuning_curve,11313.7,14,148.166666666725
55,7,25,tuning_curve,16000,14,-35.6333333335215
55,7,25,tuning_curve,16000,14,79.5666666664374
55,7,25,tuning_curve,32000,14,118.433333333201
55,7,25,tuning_curve,45254.8,14,121.39999999988
55,7,25,tuning_curve,45254.8,14,144.533333333243
55,7,25,tuning_curve,45254.8,14,149.000000000001
55,7,25,tuning_curve,64000,14,99.7333333333472
70,7,25,tuning_curve,-1,14,140.833333333319
70,7,25,tuning_curve,1000,14,53.6666666665724
70,7,25,tuning_curve,1414.21,14,44.0666666667084
70,7,25,tuning_curve,2000,14,-11.3000000000056
70,7,25,tuning_curve,2828.43,14,90.1333333332559
70,7,25,tuning_curve,4000,14,107.366666666792
70,7,25,tuning_curve,5656.85,14,-17.7999999999656
70,7,25,tuning_curve,5656.85,14,79.4666666666899
70,7,25,tuning_curve,8000,14,15.5333333333374
70,7,25,tuning_curve,8000,14,149.700000000053
70,7,25,tuning_curve,11313.7,14,63.0333333332942
70,7,25,tuning_curve,11313.7,14,117.066666666631
70,7,25,tuning_curve,32000,14,141.96666666669
70,7,25,tuning_curve,45254.8,14,130.566666666596
70,7,25,tuning_curve,64000,14,27.9666666666571
40,7,25,tuning_curve,-1,15,116.36666666675
40,7,25,tuning_curve,1414.21,15,35.6666666665433
40,7,25,tuning_curve,1414.21,15,91.2999999999329
40,7,25,tuning_curve,2828.43,15,-29.0666666666084
40,7,25,tuning_curve,2828.43,15,14.00000000001
40,7,25,tuning_curve,4000,15,75.5333333335102
40,7,25,tuning_curve,5656.85,15,-49.8999999998659
40,7,25,tuning_curve,5656.85,15,2.96666666679357
40,7,25,tuning_curve,5656.85,15,31.1000000000377
40,7,25,tuning_curve,5656.85,15,113.100000000145
40,7,25,tuning_curve,8000,15,96.300000000042
40,7,25,tuning_curve,11313.7,15,86.1000000001013
40,7,25,tuning_curve,22627.4,15,-11.366666666504
40,7,25,tuning_curve,22627.4,15,111.200000000167
40,7,25,tuning_curve,32000,15,-43.8333333332821
40,7,25,tuning_curve,32000,15,14.533333333361
40,7,25,tuning_curve,32000,15,71.6333333333523
40,7,25,tuning_curve,64000,15,-15.8000000000129
40,7,25,tuning_curve,64000,15,108.200000000011
40,7,25,tuning_curve,64000,15,147.199999999998
55,7,25,tuning_curve,-1,15,-19.0333333333683
55,7,25,tuning_curve,-1,15,119.600000000105
55,7,25,tuning_curve,1000,15,-46.566666666763
55,7,25,tuning_curve,1414.21,15,108.066666666787
55,7,25,tuning_curve,2000,15,81.299999999942
55,7,25,tuning_curve,2828.43,15,-38.2666666665727
55,7,25,tuning_curve,2828.43,15,8.60000000000127
55,7,25,tuning_curve,2828.43,15,50.2999999999929
55,7,25,tuning_curve,2828.43,15,119.70000000008
55,7,25,tuning_curve,5656.85,15,15.9666666667135
55,7,25,tuning_curve,5656.85,15,88.4333333332279
55,7,25,tuning_curve,11313.7,15,73.2333333331781
55,7,25,tuning_curve,16000,15,71.4000000001533
55,7,25,tuning_curve,22627.4,15,93.8999999999623
55,7,25,tuning_curve,32000,15,46.2000000001126
55,7,25,tuning_curve,45254.8,15,-3.16666666651599
55,7,25,tuning_curve,64000,15,108.966666666788
70,7,25,tuning_curve,-1,15,87.5333333334538
70,7,25,tuning_curve,1000,15,26.766666666731
70,7,25,tuning_curve,1414.21,15,28.8333333334094
70,7,25,tuning_curve,2000,15,-11.1666666665542
70,7,25,tuning_curve,2000,15,32.3666666666895
70,7,25,tuning_curve,4000,15,93.4666666668136
70,7,25,tuning_curve,5656.85,15,-19.5666666667194
70,7,25,tuning_curve,5656.85,15,49.1333333333159
70,7,25,tuning_curve,8000,15,-13.3999999999332
70,7,25,tuning_curve,8000,15,96.2000000000671
70,7,25,tuning_curve,8000,15,145.533333333447
70,7,25,tuning_curve,11313.7,15,-26.7333333332544
70,7,25,tuning_curve,11313.7,15,107.800000000111
70,7,25,tuning_curve,16000,15,102.900000000204
70,7,25,tuning_curve,16000,15,114.200000000096
70,7,25,tuning_curve,22627.4,15,-42.0333333332792
70,7,25,tuning_curve,45254.8,15,-10.0666666666029
70,7,25,tuning_curve,64000,15,-16.5333333333137
40,7,25,tuning_curve,-1,16,10.8000000001311
40,7,25,tuning_curve,-1,16,68.2666666667728
40,7,25,tuning_curve,-1,16,136.133333333532
40,7,25,tuning_curve,1000,16,-28.066666666632
40,7,25,tuning_curve,1000,16,53.9999999999736
40,7,25,tuning_curve,1414.21,16,126.499999999965
40,7,25,tuning_curve,2000,16,3.73333333334358
40,7,25,tuning_curve,2000,16,97.066666666592
40,7,25,tuning_curve,2828.43,16,33.4000000001424
40,7,25,tuning_curve,2828.43,16,147.199999999998
40,7,25,tuning_curve,4000,16,106.466666666734
40,7,25,tuning_curve,4000,16,123.166666666634
40,7,25,tuning_curve,5656.85,16,12.2666666667328
40,7,25,tuning_curve,8000,16,10.9666666666044
40,7,25,tuning_curve,11313.7,16,51.3333333334458
40,7,25,tuning_curve,11313.7,16,95.133333333365
40,7,25,tuning_curve,11313.7,16,133.100000000127
40,7,25,tuning_curve,16000,16,-7.19999999989795
40,7,25,tuning_curve,16000,16,35.2666666666437
40,7,25,tuning_curve,16000,16,92.133333333436
40,7,25,tuning_curve,22627.4,16,128.366666666921
40,7,25,tuning_curve,32000,16,9.23333333332721
40,7,25,tuning_curve,45254.8,16,112.033333333216
40,7,25,tuning_curve,64000,16,-8.60000000000127
55,7,25,tuning_curve,-1,16,-5.56666666659567
55,7,25,tuning_curve,-1,16,48.7333333334163
55,7,25,tuning_curve,-1,16,79.7333333333654
55,7,25,tuning_curve,1000,16,139.866666666762
55,7,25,tuning_curve,1414.21,16,-6.96666666669898
55,7,25,tuning_curve,1414.21,16,93.1999999999107
55,7,25,tuning_curve,2000,16,67.3000000000457
55,7,25,tuning_curve,2828.43,16,-20.9333333333461
55,7,25,tuning_curve,2828.43,16,19.8999999998932
55,7,25,tuning_curve,4000,16,38.066666666623
55,7,25,tuning_curve,4000,16,141.299999999887
55,7,25,tuning_curve,5656.85,16,-28.3333333333076
55,7,25,tuning_curve,5656.85,16,142.600000000016
55,7,25,tuning_curve,8000,16,-40.5333333334283
55,7,25,tuning_curve,8000,16,64.4000000000915
55,7,25,tuning_curve,8000,16,65.7999999999674
55,7,25,tuning_curve,11313.7,16,7.96666666667534
55,7,25,tuning_curve,11313.7,16,123.133333333385
55,7,25,tuning_curve,22627.4,16,-19.3666666665422
55,7,25,tuning_curve,22627.4,16,29.5000000002119
55,7,25,tuning_curve,22627.4,16,141.700000000242
55,7,25,tuning_curve,32000,16,-9.79999999992742
55,7,25,tuning_curve,32000,16,146.466666666697
55,7,25,tuning_curve,45254.8,16,130.700000000047
70,7,25,tuning_curve,-1,16,47.4666666667645
70,7,25,tuning_curve,-1,16,75.9000000001606
70,7,25,tuning_curve,1000,16,57.0333333333792
70,7,25,tuning_curve,1414.21,16,27.9666666666571
70,7,25,tuning_curve,1414.21,16,143.333333333317
70,7,25,tuning_curve,2000,16,13.6666666666088
70,7,25,tuning_curve,2000,16,117.366666666726
70,7,25,tuning_curve,4000,16,129.266666666695
70,7,25,tuning_curve,5656.85,16,-11.4666666667063
70,7,25,tuning_curve,5656.85,16,85.4333333332988
70,7,25,tuning_curve,8000,16,-36.4333333333207
70,7,25,tuning_curve,8000,16,58.2000000000562
70,7,25,tuning_curve,8000,16,61.2000000002126
70,7,25,tuning_curve,8000,16,113.133333333394
70,7,25,tuning_curve,11313.7,16,-13.7666666665837
70,7,25,tuning_curve,11313.7,16,103.33333333358
70,7,25,tuning_curve,16000,16,3.26666666671827
70,7,25,tuning_curve,22627.4,16,-11.7666666664036
70,7,25,tuning_curve,32000,16,-38.066666666623
70,7,25,tuning_curve,45254.8,16,14.5666666668376
70,7,25,tuning_curve,64000,16,119.600000000105
40,7,25,tuning_curve,-1,17,130.933333333246
40,7,25,tuning_curve,1000,17,71.2333333334527
40,7,25,tuning_curve,1414.21,17,-17.9999999999154
40,7,25,tuning_curve,1414.21,17,86.9666666668536
40,7,25,tuning_curve,2000,17,-13.9333333332843
40,7,25,tuning_curve,2000,17,83.2666666666455
40,7,25,tuning_curve,2828.43,17,-17.3666666665895
40,7,25,tuning_curve,2828.43,17,83.7666666667474
40,7,25,tuning_curve,4000,17,-21.9333333333225
40,7,25,tuning_curve,4000,17,9.23333333355458
40,7,25,tuning_curve,4000,17,29.8333333333858
40,7,25,tuning_curve,4000,17,113.533333333521
40,7,25,tuning_curve,5656.85,17,-6.26666666664732
40,7,25,tuning_curve,5656.85,17,30.0666666668121
40,7,25,tuning_curve,5656.85,17,116.033333333348
40,7,25,tuning_curve,8000,17,-24.6999999998252
40,7,25,tuning_curve,8000,17,66.366666666795
40,7,25,tuning_curve,8000,17,129.766666666796
40,7,25,tuning_curve,11313.7,17,-23.0333333332737
40,7,25,tuning_curve,11313.7,17,14.9666666667372
40,7,25,tuning_curve,11313.7,17,119.566666666628
40,7,25,tuning_curve,16000,17,85.6333333332486
40,7,25,tuning_curve,16000,17,148.333333333198
40,7,25,tuning_curve,22627.4,17,-44.6000000000595
40,7,25,tuning_curve,22627.4,17,-28.9000000001352
40,7,25,tuning_curve,22627.4,17,5.49999999986994
40,7,25,tuning_curve,22627.4,17,93.9999999999372
40,7,25,tuning_curve,32000,17,56.7999999999529
40,7,25,tuning_curve,45254.8,17,-40.7333333331508
40,7,25,tuning_curve,45254.8,17,64.0666666669176
40,7,25,tuning_curve,64000,17,-29.1333333333341
55,7,25,tuning_curve,-1,17,125.033333333363
55,7,25,tuning_curve,-1,17,148.333333333426
55,7,25,tuning_curve,1000,17,-5.66666666657056
55,7,25,tuning_curve,1414.21,17,62.1333333334633
55,7,25,tuning_curve,2828.43,17,-35.4000000000951
55,7,25,tuning_curve,2828.43,17,142.099999999914
55,7,25,tuning_curve,4000,17,-39.8666666666259
55,7,25,tuning_curve,4000,17,33.4666666666408
55,7,25,tuning_curve,5656.85,17,97.7000000001453
55,7,25,tuning_curve,8000,17,139.56666666661
55,7,25,tuning_curve,11313.7,17,-48.8333333331639
55,7,25,tuning_curve,11313.7,17,-16.7999999999893
55,7,25,tuning_curve,16000,17,-32.2666666667146
55,7,25,tuning_curve,22627.4,17,-46.3000000000875
55,7,25,tuning_curve,22627.4,17,83.8999999999714
55,7,25,tuning_curve,22627.4,17,104.766666666706
55,7,25,tuning_curve,32000,17,-36.4666666665698
55,7,25,tuning_curve,64000,17,-40.9666666668045
55,7,25,tuning_curve,64000,17,125.533333333237
70,7,25,tuning_curve,-1,17,70.1666666667506
70,7,25,tuning_curve,-1,17,72.3666666666531
70,7,25,tuning_curve,1000,17,13.4999999999081
70,7,25,tuning_curve,1000,17,130.13333333322
70,7,25,tuning_curve,2828.43,17,23.7000000000762
70,7,25,tuning_curve,4000,17,-32.4999999999136
70,7,25,tuning_curve,4000,17,76.3666666667859
70,7,25,tuning_curve,5656.85,17,-22.6999999998725
70,7,25,tuning_curve,5656.85,17,55.2333333333763
70,7,25,tuning_curve,5656.85,17,125.033333333363
70,7,25,tuning_curve,8000,17,-10.2000000000544
70,7,25,tuning_curve,8000,17,83.0999999999449
70,7,25,tuning_curve,11313.7,17,-42.5999999998794
70,7,25,tuning_curve,11313.7,17,129.33333333342
70,7,25,tuning_curve,16000,17,-29.4999999997572
70,7,25,tuning_curve,22627.4,17,42.9333333332806
70,7,25,tuning_curve,22627.4,17,92.5666666665848
70,7,25,tuning_curve,22627.4,17,94.5000000000391
70,7,25,tuning_curve,45254.8,17,117.166666666549
40,7,25,tuning_curve,-1,18,31.6666666666379
40,7,25,tuning_curve,2000,18,24.5666666668285
40,7,25,tuning_curve,2000,18,149.000000000001
40,7,25,tuning_curve,2828.43,18,7.69999999999982
40,7,25,tuning_curve,5656.85,18,65.7333333334691
40,7,25,tuning_curve,8000,18,-10.7333333334054
40,7,25,tuning_curve,8000,18,130.833333333271
40,7,25,tuning_curve,22627.4,18,-18.7333333332163
40,7,25,tuning_curve,22627.4,18,75.6999999999834
40,7,25,tuning_curve,32000,18,24.0000000000009
40,7,25,tuning_curve,64000,18,-22.2999999999729
40,7,25,tuning_curve,64000,18,5.06666666672118
40,7,25,tuning_curve,64000,18,104.200000000105
40,7,25,tuning_curve,64000,18,142.533333333517
55,7,25,tuning_curve,-1,18,-5.06666666672118
55,7,25,tuning_curve,-1,18,136.066666666579
55,7,25,tuning_curve,1000,18,57.4000000000296
55,7,25,tuning_curve,1000,18,107.433333333233
55,7,25,tuning_curve,1414.21,18,-43.700000000058
55,7,25,tuning_curve,1414.21,18,12.9000000000588
55,7,25,tuning_curve,2000,18,46.3333333333367
55,7,25,tuning_curve,2000,18,111.133333333441
55,7,25,tuning_curve,2828.43,18,121.733333333282
55,7,25,tuning_curve,4000,18,47.4666666665371
55,7,25,tuning_curve,4000,18,125.666666666689
55,7,25,tuning_curve,4000,18,148.700000000076
55,7,25,tuning_curve,16000,18,16.5666666667903
55,7,25,tuning_curve,22627.4,18,143.633333333469
55,7,25,tuning_curve,32000,18,-32.0666666665375
55,7,25,tuning_curve,32000,18,149.033333333477
55,7,25,tuning_curve,45254.8,18,-19.0000000001191
55,7,25,tuning_curve,45254.8,18,148.8333333333
55,7,25,tuning_curve,64000,18,5.76666666677284
70,7,25,tuning_curve,-1,18,15.3666666666368
70,7,25,tuning_curve,-1,18,42.5333333333811
70,7,25,tuning_curve,1000,18,51.8666666667968
70,7,25,tuning_curve,1414.21,18,-47.4333333332879
70,7,25,tuning_curve,1414.21,18,-43.9999999997553
70,7,25,tuning_curve,1414.21,18,-12.6999999998816
70,7,25,tuning_curve,2000,18,41.9000000000551
70,7,25,tuning_curve,2000,18,103.500000000054
70,7,25,tuning_curve,2000,18,136.533333333432
70,7,25,tuning_curve,2828.43,18,-49.7333333333927
70,7,25,tuning_curve,2828.43,18,32.8666666667914
70,7,25,tuning_curve,2828.43,18,110.366666666664
70,7,25,tuning_curve,4000,18,-25.6333333333032
70,7,25,tuning_curve,5656.85,18,-1.06666666658839
70,7,25,tuning_curve,5656.85,18,40.066666666803
70,7,25,tuning_curve,8000,18,-26.366666666604
70,7,25,tuning_curve,11313.7,18,126.300000000015
70,7,25,tuning_curve,45254.8,18,84.8666666666986
70,7,25,tuning_curve,45254.8,18,139.099999999985
70,7,25,tuning_curve,64000,18,-43.6333333333323
40,7,25,tuning_curve,-1,19,7.86666666670044
40,7,25,tuning_curve,1414.21,19,118.333333333453
40,7,25,tuning_curve,2000,19,63.2666666666637
40,7,25,tuning_curve,2828.43,19,-19.4666666665171
40,7,25,tuning_curve,2828.43,19,114.966666666874
40,7,25,tuning_curve,4000,19,-25.0666666664756
40,7,25,tuning_curve,8000,19,-7.30000000010023
40,7,25,tuning_curve,11313.7,19,-29.2999999998074
40,7,25,tuning_curve,11313.7,19,83.7000000000216
40,7,25,tuning_curve,16000,19,-34.0999999999667
40,7,25,tuning_curve,16000,19,88.0333333335557
40,7,25,tuning_curve,22627.4,19,-44.6333333333087
40,7,25,tuning_curve,22627.4,19,76.2000000000853
40,7,25,tuning_curve,45254.8,19,19.7666666666692
40,7,25,tuning_curve,64000,19,24.5666666668285
55,7,25,tuning_curve,-1,19,82.3333333333949
55,7,25,tuning_curve,1000,19,-49.5666666666921
55,7,25,tuning_curve,1000,19,-33.6333333333414
55,7,25,tuning_curve,1000,19,84.7999999999729
55,7,25,tuning_curve,1414.21,19,130.399999999895
55,7,25,tuning_curve,2000,19,-18.6333333332414
55,7,25,tuning_curve,2000,19,51.1666666667452
55,7,25,tuning_curve,2828.43,19,135.700000000156
55,7,25,tuning_curve,4000,19,-7.36666666659858
55,7,25,tuning_curve,5656.85,19,65.5333333332919
55,7,25,tuning_curve,5656.85,19,94.7999999999638
55,7,25,tuning_curve,8000,19,55.0666666666757
55,7,25,tuning_curve,8000,19,58.4333333332552
55,7,25,tuning_curve,8000,19,107.100000000059
55,7,25,tuning_curve,16000,19,-18.2999999998401
55,7,25,tuning_curve,16000,19,107.800000000111
55,7,25,tuning_curve,32000,19,119.30000000018
55,7,25,tuning_curve,32000,19,140.63333333354
55,7,25,tuning_curve,45254.8,19,75.1333333333832
55,7,25,tuning_curve,45254.8,19,131.500000000074
55,7,25,tuning_curve,64000,19,-43.0999999999813
70,7,25,tuning_curve,-1,19,63.0666666667139
70,7,25,tuning_curve,-1,19,109.066666666763
70,7,25,tuning_curve,1000,19,80.2333333334673
70,7,25,tuning_curve,1414.21,19,-40.1000000000522
70,7,25,tuning_curve,1414.21,19,78.5666666666884
70,7,25,tuning_curve,2000,19,12.7666666666073
70,7,25,tuning_curve,2000,19,88.3000000000038
70,7,25,tuning_curve,2828.43,19,-20.733333333169
70,7,25,tuning_curve,2828.43,19,41.7333333335819
70,7,25,tuning_curve,4000,19,57.1666666668307
70,7,25,tuning_curve,5656.85,19,-23.2999999999493
70,7,25,tuning_curve,5656.85,19,2.30000000021846
70,7,25,tuning_curve,5656.85,19,103.700000000231
70,7,25,tuning_curve,8000,19,-29.4000000000096
70,7,25,tuning_curve,8000,19,105.46666666653
70,7,25,tuning_curve,11313.7,19,110.700000000065
70,7,25,tuning_curve,16000,19,-27.5666666667576
70,7,25,tuning_curve,16000,19,-7.36666666682595
70,7,25,tuning_curve,16000,19,109.199999999987
70,7,25,tuning_curve,22627.4,19,106.400000000008
70,7,25,tuning_curve,45254.8,19,-32.866666666564
70,7,25,tuning_curve,45254.8,19,57.6666666667052
70,7,25,tuning_curve,45254.8,19,144.36666666677
70,7,25,tuning_curve,64000,19,-38.6333333334505
70,7,25,tuning_curve,64000,19,34.4666666666171
70,7,25,tuning_curve,64000,19,112.366666666617
40,7,25,tuning_curve,-1,20,-33.8333333332912
40,7,25,tuning_curve,-1,20,3.73333333334358
40,7,25,tuning_curve,-1,20,118.766666666829
40,7,25,tuning_curve,1000,20,33.0666666667412
40,7,25,tuning_curve,1414.21,20,129.133333333471
40,7,25,tuning_curve,2828.43,20,30.6333333334123
40,7,25,tuning_curve,4000,20,-8.76666666670189
40,7,25,tuning_curve,4000,20,148.733333333325
40,7,25,tuning_curve,5656.85,20,-3.83333333331848
40,7,25,tuning_curve,8000,20,-32.3666666666895
40,7,25,tuning_curve,8000,20,71.7666666668038
40,7,25,tuning_curve,11313.7,20,79.6000000001413
40,7,25,tuning_curve,16000,20,-47.8999999999132
40,7,25,tuning_curve,16000,20,58.2666666665546
40,7,25,tuning_curve,16000,20,138.900000000035
40,7,25,tuning_curve,22627.4,20,-44.3000000001348
40,7,25,tuning_curve,22627.4,20,97.6333333331922
40,7,25,tuning_curve,32000,20,46.8999999999369
40,7,25,tuning_curve,32000,20,116.1666666668
40,7,25,tuning_curve,45254.8,20,31.5000000001646
40,7,25,tuning_curve,64000,20,14.1666666667106
40,7,25,tuning_curve,64000,20,116.7333333334
55,7,25,tuning_curve,-1,20,-0.433333333489827
55,7,25,tuning_curve,-1,20,59.4333333332315
55,7,25,tuning_curve,1000,20,64.7999999999911
55,7,25,tuning_curve,1000,20,132.033333333425
55,7,25,tuning_curve,1414.21,20,-28.4666666665316
55,7,25,tuning_curve,1414.21,20,37.7333333334491
55,7,25,tuning_curve,1414.21,20,69.9000000000751
55,7,25,tuning_curve,2000,20,-5.76666666654546
55,7,25,tuning_curve,2828.43,20,2.53333333341743
55,7,25,tuning_curve,4000,20,-5.83333333327118
55,7,25,tuning_curve,5656.85,20,71.5333333333774
55,7,25,tuning_curve,11313.7,20,139.466666666635
55,7,25,tuning_curve,11313.7,20,145.766666666646
55,7,25,tuning_curve,16000,20,68.5333333334484
55,7,25,tuning_curve,22627.4,20,-17.8999999999405
55,7,25,tuning_curve,32000,20,-7.06666666667388
55,7,25,tuning_curve,64000,20,20.8666666666204
70,7,25,tuning_curve,-1,20,-7.30000000010023
70,7,25,tuning_curve,-1,20,-4.36666666666952
70,7,25,tuning_curve,-1,20,6.16666666667243
70,7,25,tuning_curve,-1,20,47.8666666666641
70,7,25,tuning_curve,-1,20,55.1999999998998
70,7,25,tuning_curve,-1,20,63.9999999999645
70,7,25,tuning_curve,-1,20,131.600000000049
70,7,25,tuning_curve,1000,20,101.133333333451
70,7,25,tuning_curve,1414.21,20,86.2333333333254
70,7,25,tuning_curve,2000,20,59.9666666668099
70,7,25,tuning_curve,2000,20,83.3333333333712
70,7,25,tuning_curve,2828.43,20,8.06666666687761
70,7,25,tuning_curve,2828.43,20,102.566666666803
70,7,25,tuning_curve,4000,20,127.333333333468
70,7,25,tuning_curve,5656.85,20,102.333333333377
70,7,25,tuning_curve,8000,20,46.9333333334134
70,7,25,tuning_curve,8000,20,74.2666666668583
70,7,25,tuning_curve,11313.7,20,44.466666666608
70,7,25,tuning_curve,11313.7,20,114.33333333332
70,7,25,tuning_curve,16000,20,22.5666666666484
70,7,25,tuning_curve,16000,20,146.533333333196
70,7,25,tuning_curve,32000,20,-24.133333333225
70,7,25,tuning_curve,32000,20,77.1666666668125
70,7,25,tuning_curve,45254.8,20,-31.1666666667634
70,7,25,tuning_curve,45254.8,20,103.066666666678
70,7,25,tuning_curve,64000,20,-39.0333333333501
70,7,25,tuning_curve,64000,20,81.1999999999671
40,7,25,tuning_curve,-1,21,102.600000000052
40,7,25,tuning_curve,1000,21,15.9666666667135
40,7,25,tuning_curve,1000,21,99.3666666666968
40,7,25,tuning_curve,1000,21,139.299999999935
40,7,25,tuning_curve,1414.21,21,20.7666666666455
40,7,25,tuning_curve,1414.21,21,103.966666666679
40,7,25,tuning_curve,2000,21,149.433333333377
40,7,25,tuning_curve,2828.43,21,-8.89999999992597
40,7,25,tuning_curve,4000,21,-44.1666666666833
40,7,25,tuning_curve,4000,21,96.4999999999918
40,7,25,tuning_curve,5656.85,21,24.133333333225
40,7,25,tuning_curve,8000,21,7.90000000017699
40,7,25,tuning_curve,16000,21,23.7000000000762
40,7,25,tuning_curve,16000,21,80.7333333333418
40,7,25,tuning_curve,22627.4,21,40.6333333331759
40,7,25,tuning_curve,22627.4,21,55.2333333333763
40,7,25,tuning_curve,22627.4,21,76.6333333332341
40,7,25,tuning_curve,32000,21,-14.7333333333108
40,7,25,tuning_curve,45254.8,21,11.7333333333818
40,7,25,tuning_curve,64000,21,-26.1999999999034
40,7,25,tuning_curve,64000,21,72.8000000002567
55,7,25,tuning_curve,-1,21,61.3333333334367
55,7,25,tuning_curve,1000,21,41.9000000000551
